Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM
5/5/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.019677581214165674,0.7981220657276995,0.0373753280839895,0.11038486677688494,0.1782561176279239,362,327,1.4732241390172625,0.03305470643374103,0.11131895532310575,62.5,637.5,1.174072
5/6/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.017513639513235868,0.7981220657276995,0.013333333333333334,0.0918143719481718,0.2836519754832206,363,328,1.4109577875811141,0.03263687457460371,0.11169843143529745,62.5,637.5,1.174072
5/7/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.01609183493580609,0.7981220657276995,0.0,0.08400938136798802,0.11501860291474592,364,329,1.439986640870365,0.032606074405105934,0.1121960253771611,62.5,637.5,1.174072
5/8/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.016462368624459177,0.7981220657276995,0.021312335958005246,0.023453419970010384,0.12555818870027555,365,330,1.1648090829227138,0.03789396073781042,0.11784009745884227,62.5,637.5,1.174072
5/9/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.012348798460744333,0.7981220657276995,0.021312335958005246,0.023453419970010384,0.02016233084497883,1,331,0.8837167815969796,0.04212068965848578,0.12221659842868117,62.5,637.5,1.174072
5/13/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.0164335517434063,0.7981220657276995,0.013333333333333334,0.012687915721481027,0.27311238969769097,5,335,1.1809320298490207,0.059630696081466095,0.14090407823636755,62.5,637.5,1.174072
5/18/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.015862900335894548,0.7981220657276995,0.0,0.004882925141297244,0.5366020343359328,10,340,0.758436445052631,0.07576496600275268,0.16421819951906927,62.5,637.5,1.174072
5/29/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.012348798460744333,0.7981220657276995,0.0,0.015609981160367565,1.105739666754535,21,351,0.5347640160732324,0.058828095438224065,0.1845852648122764,62.5,637.5,1.174072
5/30/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.010722564361334251,0.7981220657276995,0.0,0.015609981160367565,0.30473114705428006,22,352,0.49399105661870585,0.056940823417074196,0.18258886514869235,62.5,637.5,1.174072
5/31/12,2012,BCSE_KBS,Building,R1,May,Corn,Annual,0.010429915487671419,0.7981220657276995,0.0,0.015609981160367565,-0.2538668995787926,23,353,0.49344268358084287,0.057119504903528795,0.18009455714365544,62.5,637.5,1.174072
6/4/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.017899280212563956,0.7981220657276995,0.0,0.12499519397131763,0.5366020343359328,27,357,0.9559723265332443,0.05243803322876624,0.17306768021269175,62.5,637.5,1.174072
6/5/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013457047121063399,0.7981220657276995,0.0,0.12499519397131763,0.29419156126875023,28,358,0.8615001689039837,0.05073023955380211,0.17047013595853916,62.5,637.5,1.174072
6/6/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013052224617115724,0.7981220657276995,0.0,0.12499519397131763,0.47336451962275455,29,359,0.8079758125144418,0.04827433107003056,0.16788660554207666,62.5,637.5,1.174072
6/7/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013659212273742817,0.7981220657276995,0.0,0.12499519397131763,0.6946958211188778,30,360,0.7823632427577923,0.045684409270148066,0.1649885162406042,62.5,637.5,1.174072
6/8/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.011954627394447668,0.7981220657276995,0.0,0.06932215771463726,0.726314578475467,31,361,0.6943541956561607,0.04292517899136682,0.16135845858349235,62.5,637.5,1.174072
6/9/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013686724684235816,0.7981220657276995,0.0,0.0,1.179516767253243,32,362,0.6338183498128098,0.03965362513847818,0.15726228047939483,62.5,637.5,1.174072
6/10/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013172714248468767,0.7981220657276995,0.0,0.0,1.2005959388243022,33,363,0.5471012288176802,0.03462349431228969,0.1482030281878515,62.5,637.5,1.174072
6/11/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.012434513414734347,0.7981220657276995,0.0,0.0,1.1900563530387722,34,0,0.6738436873719171,0.05731263112356291,0.16540683537404516,62.5,637.5,1.174072
6/12/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.011394429616905276,0.7981220657276995,0.0,0.0,0.757933335832056,35,1,0.6446603128781048,0.06957256462947857,0.1706868411154009,62.5,637.5,1.174072
6/13/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.012348798460744333,0.7981220657276995,0.0,0.0,0.3363499044108689,36,2,0.5870493057745078,0.08067643957217961,0.176307848843217,62.5,637.5,1.174072
6/14/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.00958161720246069,0.7981220657276995,0.0,0.0,0.7157749926899372,37,3,0.5532756351817685,0.09265194258201569,0.1865200715003354,62.5,637.5,1.174072
6/15/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.010156289182953176,0.7981220657276995,0.0,0.0,1.0741209093979462,38,4,0.48621161291221277,0.1038114568246185,0.1998636847221041,62.5,637.5,1.174072
6/16/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.016638815239731826,0.7981220657276995,0.0,0.0,1.26383345353748,39,5,0.4157069000376943,0.1138736864123536,0.21574757116885343,62.5,637.5,1.174072
6/17/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013630861547430572,0.7981220657276995,0.007979002624671916,0.0029220654388865397,1.0530417378268866,40,6,0.3329341150323985,0.12251444591338316,0.22054628144305052,62.5,637.5,1.174072
6/19/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013884352143919214,0.7981220657276995,0.02141732283464567,0.010765504248529355,1.7381148138863152,42,8,0.25123366903046795,0.13300309671570015,0.24467335622357972,62.5,637.5,1.174072
6/20/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.013354036515593767,0.7981220657276995,0.010708661417322836,0.010765504248529355,1.622179370245489,43,9,0.1259126795482221,0.14101343450843454,0.2689151281662502,62.5,637.5,1.174072
6/22/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.018882353172372628,0.7981220657276995,0.01595800524934383,0.01660963512630244,0.884408365258412,45,11,-0.06991301692022635,0.16088926024016742,0.29703197146190735,62.5,637.5,1.174072
6/23/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.016590942773215756,0.7981220657276995,0.01595800524934383,0.01660963512630244,0.8949479510439414,46,12,-0.14911500307667572,0.16539614919316983,0.3110630634014439,62.5,637.5,1.174072
6/24/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.015667900109141673,0.7981220657276995,0.0,0.013687569687415897,1.179516767253243,47,13,-0.25342591360490385,0.1664777123778722,0.3269546631181154,62.5,637.5,1.174072
6/25/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.01608356414968274,0.7981220657276995,0.0,0.009765850282594487,0.7052354069044077,48,14,-0.35011190163120093,0.16898155571663112,0.33769108630633426,62.5,637.5,1.174072
6/26/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.016197384988835436,0.7981220657276995,0.0,0.005844130877773079,0.7368541642609964,49,15,-0.3872937357679318,0.16682484384793508,0.34741176826168013,62.5,637.5,1.174072
6/27/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.015025524325038484,0.7981220657276995,0.0,0.005844130877773079,1.021422980470298,50,16,-0.4997982741932205,0.16209506750482927,0.36001645441690133,62.5,637.5,1.174072
6/28/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.014341492657219745,0.7981220657276995,0.0,0.005844130877773079,1.5484022697467814,51,17,-0.5551425973698626,0.1519436116399056,0.37579029262343533,62.5,637.5,1.174072
6/29/12,2012,BCSE_KBS,Building,R1,June,Corn,Annual,0.015443050559844646,0.7981220657276995,0.0,0.0,1.3692293113927767,52,18,-0.640677585810058,0.14662982516466888,0.38721130624519573,62.5,637.5,1.174072
7/2/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.014847732550585,0.7981220657276995,0.0,0.0019608597024107044,1.4746251692480734,55,21,-0.7279024269051537,0.12447346612811581,0.41634752523297747,62.5,637.5,1.174072
7/3/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.014901243745878763,0.7981220657276995,0.0,0.0019608597024107044,1.717035642315256,56,22,-0.7604614378819876,0.11616254932276125,0.42913792512955257,62.5,637.5,1.174072
7/4/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.012348798460744333,0.7981220657276995,0.0,0.0019608597024107044,1.8962086006692602,57,23,-0.8489537980112242,0.10730551944917477,0.4423010436431485,62.5,637.5,1.174072
7/5/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.012348798460744333,0.7981220657276995,0.0,0.0019608597024107044,1.8962086006692602,58,24,-0.8635251617333404,0.09942912012937213,0.45442174726272194,62.5,637.5,1.174072
7/6/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.010916318047145738,0.7981220657276995,0.0,0.0019608597024107044,1.9278273580258494,59,25,-0.9356953260787149,0.09183537267950888,0.465909480669309,62.5,637.5,1.174072
7/7/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.011330437721960426,0.7981220657276995,0.0,0.0,1.8645898433126715,60,26,-0.9613079017236809,0.08669785069629364,0.47477846252145206,62.5,637.5,1.174072
7/8/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.012348798460744333,0.7981220657276995,0.0,0.0,1.2849126251085397,61,27,-0.9266280427574488,0.09253026518284768,0.4755687792488558,62.5,637.5,1.174072
7/9/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.011740826013925433,0.7981220657276995,0.06404199475065617,0.023453419970010384,1.2005959388243022,62,28,-1.0082837493297525,0.08098639159235563,0.4684970857044477,62.5,637.5,1.174072
7/10/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.012348798460744333,0.7981220657276995,0.06404199475065617,0.023453419970010384,1.1268188383255946,63,29,-1.0345748121447824,0.07789408715357529,0.46990427119387546,62.5,637.5,1.174072
7/11/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.01164827890041564,0.7981220657276995,0.0,0.023453419970010384,1.1478980098966538,64,30,-1.0846381514604122,0.07291747360303215,0.46623621310641344,62.5,637.5,1.174072
7/12/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.011271437762760017,0.7981220657276995,0.0,0.023453419970010384,1.2005959388243022,65,31,-1.0951553915294434,0.0689512165560226,0.46540873015556955,62.5,637.5,1.174072
7/13/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.011709802446723669,0.7981220657276995,0.0,0.023453419970010384,1.2111355246098316,66,32,-1.1295099681093332,0.06594404843481627,0.4642710144580634,62.5,637.5,1.174072
7/14/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.011184475976398637,0.7981220657276995,0.0,0.023453419970010384,1.3481501398217173,67,33,-1.1144146325333983,0.06997118380426938,0.46092291035256233,62.5,637.5,1.174072
7/15/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.021601120187483405,0.7981220657276995,0.07202099737532809,0.04982890537890731,1.327070968250658,68,34,-0.8070696013337864,0.06674926858932918,0.4617561614878697,62.5,637.5,1.174072
7/16/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.018697090883512978,0.7981220657276995,0.07202099737532809,0.026375485408896924,1.5484022697467814,69,35,-0.5546785509142157,0.06292916706361565,0.4623220178685444,62.5,637.5,1.174072
7/17/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.01873896179259331,0.7981220657276995,0.0,0.026375485408896924,1.8329710859560824,70,36,-0.7158325142933579,0.05682194163077513,0.45790615407013535,62.5,637.5,1.174072
7/18/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.01862462607493819,0.7981220657276995,0.0,0.026375485408896924,1.5273230981757218,71,37,-0.8426766346339204,0.05290626096272359,0.45570807335805974,62.5,637.5,1.174072
7/19/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.03125294937983704,0.7981220657276995,0.0,0.026375485408896924,1.0952000809690055,72,38,-0.6357980850406784,0.05462481884786811,0.45031282130328026,62.5,637.5,1.174072
7/20/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.031301613190321056,0.7981220657276995,0.17595800524934385,0.09081471798223693,0.9898042231137087,73,39,-0.273870313758532,0.054854992441590575,0.4515632220055567,62.5,637.5,1.174072
7/21/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.022116821388410257,0.7981220657276995,0.17595800524934385,0.09081471798223693,0.9371062941860604,74,40,-0.5348384098114263,0.052669333872716176,0.44112796847184155,62.5,637.5,1.174072
7/22/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.024347483256821675,0.7981220657276995,0.0,0.06443923257334001,1.295452210894069,75,41,-0.7044462352403458,0.04854190424063746,0.4270057635313496,62.5,637.5,1.174072
7/23/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.02989592546840968,0.7981220657276995,0.0,0.06443923257334001,1.6748772991731373,76,42,-0.8769463782363649,0.04363762882403054,0.41590665316900327,62.5,637.5,1.174072
7/24/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.03231311368905776,0.7981220657276995,0.0026246719160104987,0.06540043830981584,1.453545997677014,77,43,-0.9965355978909646,0.040537245724439966,0.40466102840608675,62.5,637.5,1.174072
7/25/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.03258724819769926,0.7981220657276995,0.0026246719160104987,0.06540043830981584,1.2005959388243022,78,44,-1.1213610737535826,0.03706295050426406,0.3911377630670443,62.5,637.5,1.174072
7/26/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.034325430963434475,0.7981220657276995,0.0,0.06540043830981584,1.3481501398217173,79,45,-0.8478280755294441,0.03755927965072917,0.3734582944543308,62.5,637.5,1.174072
7/27/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.035697408779883276,0.7981220657276995,0.09595800524934384,0.03610288746203238,0.9265667084005306,80,46,-0.7279420258343768,0.035562001363821615,0.35749250481859296,62.5,637.5,1.174072
7/28/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.028151412583750226,0.7981220657276995,0.10929133858267717,0.040985812603329626,0.9898042231137087,81,47,-0.8381880062096364,0.033947000023406455,0.34989305593172887,62.5,637.5,1.174072
7/29/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.027204004851367883,0.7981220657276995,0.013333333333333334,0.040985812603329626,0.9581854657571196,82,48,-0.979928778546974,0.030897765632967537,0.33375789714128196,62.5,637.5,1.174072
7/30/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.025688340538155604,0.7981220657276995,0.0,0.040985812603329626,1.1900563530387722,83,49,-1.0821234457493956,0.027633550814177354,0.3172889172509923,62.5,637.5,1.174072
7/31/12,2012,BCSE_KBS,Building,R1,July,Corn,Annual,0.025209198735111366,0.7981220657276995,0.0,0.04002460686685379,1.1900563530387722,84,50,-1.089780901200615,0.026181742824668886,0.30043010283004484,62.5,637.5,1.174072
8/1/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.021631089309397854,0.7981220657276995,0.05333333333333334,0.059556307432042765,1.0319625662558272,85,51,-1.1303020409068638,0.023417062201428203,0.28462894539520517,62.5,637.5,1.174072
8/2/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.019497692616003977,0.7981220657276995,0.05333333333333334,0.059556307432042765,1.26383345353748,86,52,-1.1795977086090077,0.020645764560641044,0.26818222080383763,62.5,637.5,1.174072
8/3/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.015680141020883807,0.7981220657276995,0.0,0.02441462570648622,1.5062439266046623,87,53,-1.1795977086090077,0.018191339732833,0.25560487064490023,62.5,637.5,1.174072
8/4/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.01282225975394383,0.7981220657276995,0.0,0.019531700565188975,1.4430064118914847,88,54,-1.229386858461548,0.016901866598940777,0.24931611172554108,62.5,637.5,1.174072
8/5/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.012348798460744333,0.7981220657276995,0.005354330708661418,0.02149256026759968,1.1373584241111239,89,55,-1.2587996947654572,0.016379875047100804,0.24674463329333193,62.5,637.5,1.174072
8/6/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.013140470510575392,0.7981220657276995,0.005354330708661418,0.02149256026759968,0.8000916789741745,90,56,-1.2762836966353048,0.014954433869359369,0.23459351256150024,62.5,637.5,1.174072
8/7/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.013277444457343565,0.7981220657276995,0.0,0.02149256026759968,1.042502152041357,91,57,-1.2693169348344884,0.014172230193710705,0.2215341207603792,62.5,637.5,1.174072
8/8/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.014550591362071786,0.7981220657276995,0.0,0.0019608597024107044,1.2005959388243022,92,58,-1.278058935769412,0.013594137075274092,0.21317359849990317,62.5,637.5,1.174072
8/9/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.013029957448308626,0.7981220657276995,0.0,0.0019608597024107044,0.6736166495478185,93,59,-1.260619661552558,0.014015631847650721,0.20593653077156637,62.5,637.5,1.174072
8/10/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.014828710268074446,0.7981220657276995,0.11464566929133858,0.0439463262716752,0.2520332181266317,94,60,-0.4192423344030662,0.014563008444848636,0.2028470224241944,62.5,637.5,1.174072
8/11/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.019960267262580024,0.7981220657276995,0.43999999999999995,0.16309738936521975,0.6419978921912295,95,61,0.1693219207868757,0.015159689086958708,0.1987271343990753,62.5,637.5,1.174072
8/12/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.022429843205962474,0.7981220657276995,0.3307086614173228,0.16309738936521975,0.6630770637622888,96,62,0.23141437845680585,0.013539809732277742,0.1812004514107382,62.5,637.5,1.174072
8/13/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.024767087573890456,0.7981220657276995,0.005354330708661418,0.16309738936521975,0.5471416201214626,97,63,0.08212594421981732,0.011417111887243769,0.1600646497779312,62.5,637.5,1.174072
8/14/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.030308878450766488,0.7981220657276995,0.02404199475065617,0.1719020339113384,0.7157749926899372,98,64,0.07792950584251028,0.011135340525294628,0.1514364309392168,62.5,637.5,1.174072
8/15/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.031141432649377108,0.7981220657276995,0.0373753280839895,0.17678495905263564,0.884408365258412,99,65,-0.015283264517852628,0.009399969340076933,0.13572900650190928,62.5,637.5,1.174072
8/16/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.035047812390074484,0.7981220657276995,0.013333333333333334,0.17678495905263564,0.7790125074031153,100,66,0.07675549327618535,0.008210984180568155,0.12216263488318778,62.5,637.5,1.174072
8/17/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.03785855075131088,0.7981220657276995,0.13333333333333333,0.1836287438963436,0.5682207916925218,101,67,0.2644078942048387,0.00701000209969268,0.11099152282291597,62.5,637.5,1.174072
8/18/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.035073167331113375,0.7981220657276995,0.13333333333333333,0.06447768080279905,0.3785082475529877,102,68,0.05228440313657287,0.005924014362339461,0.10185834470796115,62.5,637.5,1.174072
8/19/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.03562667795803208,0.7981220657276995,0.0,0.06251682110038834,0.4944436911938142,103,69,-0.09343322636325213,0.0051570963054009536,0.0942256113845852,62.5,637.5,1.174072
8/20/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.03772069965859311,0.7981220657276995,0.0,0.06251682110038834,0.526062448550403,104,70,-0.26125768678113787,0.004488773130666921,0.08780965058342295,62.5,637.5,1.174072
8/21/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.0412112961322472,0.7981220657276995,0.0,0.053712176554269686,0.599839549049111,105,71,-0.422728812558013,0.003927264380226035,0.08241063830955643,62.5,637.5,1.174072
8/22/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.04304862061228125,0.7981220657276995,0.0,0.04882925141297244,0.6314583064056997,106,72,-0.5759412563158861,0.0037054732225704342,0.07827562556819867,62.5,637.5,1.174072
8/23/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.03643669449418666,0.7981220657276995,0.0,0.04882925141297244,0.8317104363307637,107,73,-0.659262420247362,0.0037998284588020214,0.07519840814876785,62.5,637.5,1.174072
8/25/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.04398765936162529,0.7981220657276995,0.0,0.0,1.2111355246098316,109,75,-0.8752895943675637,0.004100843322877342,0.0706460572006875,62.5,637.5,1.174072
8/26/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.04089810524367454,0.7981220657276995,0.0,0.0,1.1373584241111239,110,76,-0.9562668137698039,0.0044311923106467215,0.06873471729796779,62.5,637.5,1.174072
8/27/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.0473398279610011,0.7981220657276995,0.055958005249343835,0.020492906301664813,1.1268188383255946,111,77,-0.6005983053824576,0.0057805531954935084,0.06920819888733568,62.5,637.5,1.174072
8/28/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.04255364311370477,0.7981220657276995,0.11464566929133858,0.04198546656926449,0.8317104363307637,112,78,-0.5345868609257137,0.006812107928891549,0.06977008544919716,62.5,637.5,1.174072
8/29/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.018950131818532463,0.7981220657276995,0.05868766404199475,0.04198546656926449,0.7790125074031153,113,79,-0.6657778602447323,0.007768894326300368,0.07042371800318702,62.5,637.5,1.174072
8/30/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.0219581242626943,0.7981220657276995,0.0,0.04198546656926449,0.8106312647597044,114,80,-0.7882065380481954,0.008637163255452732,0.07111837760757256,62.5,637.5,1.174072
8/31/12,2012,BCSE_KBS,Building,R1,August,Corn,Annual,0.02201614057910436,0.7981220657276995,0.0,0.04198546656926449,1.3481501398217173,115,81,-0.9017834213651664,0.00955171168457087,0.07210223453010448,62.5,637.5,1.174072
9/1/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.01976795588038578,0.7981220657276995,0.0,0.04198546656926449,1.042502152041357,116,82,-0.998534463513405,0.01043134356933698,0.07290363069903229,62.5,637.5,1.174072
9/2/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.017699876696990566,0.7981220657276995,0.021312335958005246,0.04979045714944827,1.105739666754535,117,83,-1.030610155574317,0.01118922321175592,0.07384515686087187,62.5,637.5,1.174072
9/3/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.015848329328232134,0.7981220657276995,0.021312335958005246,0.029297550847783464,1.3165313824651284,118,84,-1.0608455484908637,0.011922527876167918,0.07498595367435239,62.5,637.5,1.174072
9/4/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.015732394018037034,0.7981220657276995,0.0,0.0078049905801837825,1.2005959388243022,119,85,-0.705766625469356,0.013563085960999113,0.07509103020906359,62.5,637.5,1.174072
9/5/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.020581190487948244,0.7981220657276995,0.17333333333333334,0.07128301741704796,1.0952000809690055,120,86,-0.5584927668835322,0.014834121257576206,0.07546658261438183,62.5,637.5,1.174072
9/6/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.02156408299264885,0.7981220657276995,0.17333333333333334,0.07128301741704796,1.0530417378268866,121,87,-0.6413631389600575,0.01578312836689146,0.07609251866055883,62.5,637.5,1.174072
9/7/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.020718264058805617,0.7981220657276995,0.0,0.07128301741704796,0.5892999632635811,122,88,-0.7218895723956631,0.016535438796272284,0.07660492291907194,62.5,637.5,1.174072
9/8/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.017513983435582216,0.7981220657276995,0.010708661417322836,0.07520473682186936,0.3258103186253393,123,89,-0.8075099473150653,0.017124459018867475,0.07706058853171746,62.5,637.5,1.174072
9/9/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.015859625743723956,0.7981220657276995,0.01868766404199475,0.07032181168057211,0.3363499044108689,124,90,-0.755257184674761,0.017727320827068873,0.07749591877893237,62.5,637.5,1.174072
9/10/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.015710815828001577,0.7981220657276995,0.032020997375328084,0.07912645622669076,0.29419156126875023,125,91,-0.8629843846239079,0.018200519028631006,0.07805586025533524,62.5,637.5,1.174072
9/11/12,2012,BCSE_KBS,Building,R1,September,Corn,Annual,0.015197011967795245,0.7981220657276995,0.02404199475065617,0.07912645622669076,0.6209187206201702,126,92,-0.907328148815597,0.01864158749363014,0.07877507656363597,62.5,637.5,1.174072
