Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,IF_Outlier
6/28/2010,-0.5323213466739939,Arlington WI,Building,R4,June,Corn,Annual,9.306164838122683,1.2474766454290618,0.49097777931315056,2.2832625268435143,0.7358002056824434,-1.2031832172282428,-1.2451252538540722,1.6654159904308872,3.7091613941959585,8.63336920961928,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
6/28/2010,-0.5323213466739939,Arlington WI,Building,R5,June,Corn,Annual,20.212138237802666,-0.1602734522289372,0.49097777931315056,2.2832625268435143,0.7358002056824434,-1.2031832172282428,-1.2451252538540722,1.5152271148174206,0.0,1.434335304864806e-16,1.6414767053861858,-1.5391156407733848,1.6467346215823844,-1
7/12/2010,-0.5323213466739939,Arlington WI,Building,R4,July,Corn,Annual,1.9465436550658601,1.2474766454290618,-0.5187736347042132,0.38808816010179653,0.7558254186749496,-1.1065536454703093,-1.1471379266203285,1.1032301512329303,4.077623921792075,6.750374837793599,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
7/12/2010,-0.5323213466739939,Arlington WI,Building,R5,July,Corn,Annual,8.306828920064163,-0.1602734522289372,-0.5187736347042132,0.38808816010179653,0.7558254186749496,-1.1065536454703093,-1.1471379266203285,2.0445060495164062,0.0,1.434335304864806e-16,1.6414767053861858,-1.5391156407733848,1.6467346215823844,-1
7/26/2010,-0.5323213466739939,Arlington WI,Building,R4,July,Corn,Annual,10.719166771238134,1.2474766454290618,0.8189482189054047,3.2386496492098615,0.8454118978519519,-1.009924073712376,-1.0491505993865846,1.701217190971339,-0.4011016291607012,0.8615764013764913,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
7/26/2010,-0.5323213466739939,Arlington WI,Building,R5,July,Corn,Annual,6.368862273221734,-0.1602734522289372,0.8189482189054047,3.2386496492098615,0.8454118978519519,-1.009924073712376,-1.0491505993865846,1.634774185901703,0.0,1.434335304864806e-16,1.6414767053861858,-1.5391156407733848,1.6467346215823844,-1
8/9/2010,-0.5323213466739939,Arlington WI,Building,R4,August,Corn,Annual,3.2164547848911633,1.2474766454290618,2.282888999267193,0.3771260836757043,1.2353765719165497,-0.9132945019544426,-0.9511632721528409,2.0112845499257466,-0.02840390009796434,3.9658525002117546,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
8/9/2010,-0.5323213466739939,Arlington WI,Building,R5,August,Corn,Annual,6.073236076754294,-0.1602734522289372,2.282888999267193,0.3771260836757043,1.2353765719165497,-0.9132945019544426,-0.9511632721528409,1.5904788531141563,-0.13428393676351458,2.6568605400805763,1.6414767053861858,-1.5391156407733848,1.6467346215823844,-1
7/19/2012,0.020682235485961927,Arlington WI,Building,R2,July,Corn,Annual,7.941158274433714,-0.14245383073959544,4.126480409702439,1.1592280748449781,0.7568793772535026,-0.8235670424649331,-1.0981442630034566,0.9537331057149727,0.0,4.610966371999233,1.2014862285246286,-1.8581630959658224,2.2941875333399,-1
7/19/2012,0.020682235485961927,Arlington WI,Building,R4,July,Corn,Annual,2.2964148008851035,-1.5502039283975944,4.126480409702439,1.1592280748449781,0.7568793772535026,-0.8235670424649331,-1.0981442630034566,1.098604807873523,0.0,1.0417195337783194,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
7/19/2012,0.020682235485961927,Arlington WI,Building,R5,July,Corn,Annual,9.866625761425501,-0.14245383073959544,4.126480409702439,1.1592280748449781,0.7568793772535026,-0.8235670424649331,-1.0981442630034566,0.8926661160481678,0.0,4.817912096352085,1.6414767053861858,-1.5391156407733848,1.6467346215823844,-1
7/31/2012,0.020682235485961927,Arlington WI,Building,R1,July,Corn,Annual,4.90323045073518,-0.14245383073959544,-0.5187736347042132,1.3093241982176256,1.1352505069540177,-0.7407416952438473,-1.0141551253745333,0.40018849480142293,0.0,4.408968917847677,1.8300440526125676,-1.8125848880811886,1.484871392980838,-1
7/31/2012,0.020682235485961927,Arlington WI,Building,R2,July,Corn,Annual,7.662033777769089,-0.14245383073959544,-0.5187736347042132,1.3093241982176256,1.1352505069540177,-0.7407416952438473,-1.0141551253745333,0.7316890200351343,0.0,4.654610661016942,1.2014862285246286,-1.8581630959658224,2.2941875333399,-1
7/31/2012,0.020682235485961927,Arlington WI,Building,R4,July,Corn,Annual,4.277921358207258,-1.5502039283975944,-0.5187736347042132,1.3093241982176256,1.1352505069540177,-0.7407416952438473,-1.0141551253745333,0.45062720841282283,0.0,1.098333027277878,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
8/13/2012,0.020682235485961927,Arlington WI,Building,R2,August,Corn,Annual,3.2738455902053762,-0.14245383073959544,-0.5187736347042132,-0.5006832670598363,0.5650589159568626,-0.6510142357543377,-0.9231668929431998,-0.4227089630427101,0.0,2.7798083240324436,1.2014862285246286,-1.8581630959658224,2.2941875333399,-1
8/27/2012,0.020682235485961927,Arlington WI,Building,R1,August,Corn,Annual,4.4627052859991965,-0.14245383073959544,0.6927292921532341,-0.29746323485304943,0.9012717025152592,-0.5543846639964043,-0.8251795657094559,-0.6147443442189744,0.0,-0.597987080080576,1.8300440526125676,-1.8125848880811886,1.484871392980838,-1
4/1/2013,0.29718402656593984,Arlington WI,Building,R4,April,Corn,Annual,1.7636240682516424,1.0514608090463025,-0.5187736347042132,-0.8114159719071435,-1.558667619827366,0.9433736982515631,0.6936240064135734,0.6392364961210077,-0.017919081339868814,-0.41983437446960065,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
7/8/2013,0.29718402656593984,Arlington WI,Building,R3,July,Corn,Annual,2.114769707055657,1.0514608090463025,-0.5187736347042132,-0.8114159719071435,1.3323407611434228,-0.8442733792702045,-1.3221152966805854,0.02425615148938981,3.0731575707811696,1.3325612972072316,1.578620922977392,-1.8581630959658224,1.7350236550439952,-1
6/23/2014,0.5736858176459178,Arlington WI,Building,R1,June,Corn,Annual,3.4899827476226637,-1.354188092014835,-0.46828606400334505,4.426011173485284,1.011937353263321,-1.1272599822755809,-1.3431125810878162,0.39030174034542525,0.7104793582451053,-0.034745956997286845,1.8300440526125676,-1.8125848880811886,1.484871392980838,-1
6/23/2014,0.5736858176459178,Arlington WI,Building,R2,June,Corn,Annual,3.660476905585358,1.0514608090463025,-0.46828606400334505,4.426011173485284,1.011937353263321,-1.1272599822755809,-1.3431125810878162,0.04761691120684891,3.6550332093426388,1.9620169242012098,1.2014862285246286,-1.8581630959658224,2.2941875333399,-1
6/23/2014,0.5736858176459178,Arlington WI,Building,R4,June,Corn,Annual,4.382198056961212,1.0514608090463025,-0.46828606400334505,4.426011173485284,1.011937353263321,-1.1272599822755809,-1.3431125810878162,0.1698191832365374,2.594456753199361,0.8353227604219016,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
7/1/2014,0.5736858176459178,Arlington WI,Building,R2,July,Corn,Annual,4.311591847804913,1.0514608090463025,4.756581193646345,1.426534092311997,0.7716347973532443,-1.0720430841281903,-1.287119822668534,0.17766147294624246,2.008196988086971,1.7142411072862251,1.2014862285246286,-1.8581630959658224,2.2941875333399,-1
7/1/2014,0.5736858176459178,Arlington WI,Building,R4,July,Corn,Annual,3.657246785623956,1.0514608090463025,4.756581193646345,1.426534092311997,0.7716347973532443,-1.0720430841281903,-1.287119822668534,0.7347382494633402,2.088232131322607,1.045328229510122,1.70433248779498,-1.8353739920235055,2.073464949685873,-1
7/28/2011,-0.255819555594016,MCSE-T2,Testing,R1,July,Corn,Annual,2.815519655682104,0.24957784202592326,2.8384510469401327,0.783987766413359,1.3692293113927765,-0.7752522565859663,-1.0911451682010462,-0.829336282382944,0.5481005242872714,0.5445084025549431,0.352933166005911,0.12619812981142794,-0.35766187571304114,-1
5/21/2013,0.29718402656593984,MCSE-T2,Testing,R4,May,TRIAE,Annual,2.535341859030065,-0.9265171762706329,-0.4939273892805576,-0.8008755138051318,0.998235891742132,-1.2169874417650903,-1.259123443458893,0.0,0.7676728025014316,-0.30342341516903354,-0.07658134753988596,0.13208531514845387,-0.08431902811589412,-1
